source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
Google Play,8fa11634-cd0a-4ca3-a65e-898b11192280,Shaimaa Gamal,,بسبب التحيز المطلق للصهاينه,1,0,2023-10-23 23:09:13,,,437.0.0.35.116,en,us
Google Play,d129eabd-3485-4e85-8295-a2c228ce0b2e,كاظم كريدي خلف العادلي,,التحيز لاسرا ئيل في جرائمها ضد المدنيين الفلسطينيين,1,0,2023-10-23 23:09:09,,,437.0.0.35.116,en,us
Google Play,e10615cb-b302-4175-95ef-91b2a7ff04f6,Hassan Gouled,,Absolute bias towards israel,1,0,2023-10-23 23:09:09,,,425.0.0.22.49,en,us
Google Play,6d27c779-e71a-4f49-95d5-0f2b3e91ad64,نيفين العبادي,,لا يسمح بحرية الراي,1,1,2023-10-23 23:09:06,,,436.0.0.35.101,en,us
Google Play,a77ec3a4-5152-4f2c-a4b2-a2766a310470,Ahmed Barzak,,No freedom,1,0,2023-10-23 23:09:01,,,437.0.0.35.116,en,us
Google Play,a5a0b1af-e8f9-4eab-b642-3a8711487942,Mohamed Maher,,Absolute bias towards Israel,1,0,2023-10-23 23:08:57,,,437.0.0.35.116,en,us
Google Play,004d04c9-927e-4c34-b761-c64a5261b8b1,Alaa Shabana,,Absolute bias towards Israel,1,0,2023-10-23 23:08:46,,,437.0.0.35.116,en,us
Google Play,95565305-ce33-44e4-a431-51370f1483f0,Mohammed Hosny,,No freedom of speech,1,0,2023-10-23 23:08:41,,,,en,us
Google Play,8e392fd6-afad-4b7d-b677-65f29f7b6cc6,Layla Massi,,I'm not free on Facebook,1,0,2023-10-23 23:08:37,,,436.0.0.35.101,en,us
Google Play,44c229b1-73c1-4512-b638-d24476ae9c6a,tony mekha,,Justice,1,0,2023-10-23 23:08:34,,,436.0.0.35.101,en,us
Google Play,e02de52e-5b1d-419d-9684-aa58224ebe8d,jamal bdeir,,Fully biased to israel,1,0,2023-10-23 23:08:26,,,436.0.0.35.101,en,us
Google Play,ae6421b9-64bf-4377-9aba-54bdeddf710d,oussama ghandour,,Absolute bias towards Israel,1,0,2023-10-23 23:08:05,,,282.0.0.40.117,en,us
Google Play,d1464a3a-4049-45e1-b89e-878102e73d1d,Ahmed Elbohy,,تحيزا مع إسرائل,1,0,2023-10-23 23:08:03,,,436.0.0.35.101,en,us
Google Play,c1549714-c204-4f14-9beb-1105521b1492,Layan Dakwar,,Absolute bias towards Israel,1,0,2023-10-23 23:07:59,,,437.0.0.35.116,en,us
Google Play,612b2c77-560a-412e-853c-fd4aa9f1bfbe,Basmala Ammar,,فيسبوك لا يدعم حريه التعبير,1,0,2023-10-23 23:07:59,,,436.0.0.35.101,en,us
Google Play,f5d4837c-2d53-4a70-bb23-3bfc5f7884e9,Mostafa Osman,,Absolute bias to Israel,1,0,2023-10-23 23:07:58,,,437.0.0.35.116,en,us
Google Play,9edc74f4-af14-4f10-85a2-b59b2d078ff3,PinOu StiKage,,🤮🤮🤮,1,0,2023-10-23 23:07:52,,,437.0.0.35.116,en,us
Google Play,9fa3516d-f2b0-4aad-ba98-fcdbf49b4f42,khalil al-salem,,No freedome of speach. All of my posts are delete because it facebook see it with a free palistine,1,0,2023-10-23 23:07:49,,,437.0.0.35.116,en,us
Google Play,d9b2c746-acd6-46d2-9229-95bcf1b6bd4e,Matrix Tel,,زفت,1,0,2023-10-23 23:07:36,,,436.0.0.35.101,en,us
Google Play,48b5aafa-f3a3-4ea5-a166-4d8bc139bb2f,Asmaaibrahem 1983,,Absolute bias towards Israel,1,0,2023-10-23 23:07:30,,,437.0.0.35.116,en,us
Google Play,eea69070-436b-4e0e-ad16-8033d7eb3de0,Mohmmad Dmour,,تقييد الحريات...... وتكميم للافواه Restricting freedoms... and gagging mouths,1,0,2023-10-23 23:07:26,,,437.0.0.35.116,en,us
Google Play,439f0254-438e-4e79-8afa-d9fc005c1c27,Omayma El Hossainy,,absolute bias towards Israel 🇮🇱,1,0,2023-10-23 23:07:26,,,436.0.0.35.101,en,us
Google Play,2ed9754b-d184-4fe4-bc3c-12dfb84b3cfa,Heather Knight,,No free speech & pro Zionist Israel bias,1,0,2023-10-23 23:07:26,,,437.0.0.35.116,en,us
Google Play,c294db40-6487-4e7e-8bcd-da4744fc1686,Gheed Omari,,Terrible,1,0,2023-10-23 23:07:25,,,,en,us
Google Play,9f450586-500c-42e3-bfe1-04bc47f0682d,Kb Elhassan,,Absolute bias towards Israel,1,0,2023-10-23 23:07:19,,,410.0.0.26.115,en,us
Google Play,904efb79-6c8e-411a-9d2d-f4ba18a117cd,islam sayed,,ازدواجية في المعاير ولا يوجد حرية تعبير,1,0,2023-10-23 23:07:15,,,435.0.0.42.112,en,us
Google Play,5c5925b6-9347-454d-b44c-8b614e3bd35f,Abdelrahman Essam,,Kids killers supporter,1,0,2023-10-23 23:07:09,,,436.0.0.35.101,en,us
Google Play,408f9e88-fc90-4840-bb94-a19af52b7bb0,Raid,,Lack of freedom of expression,1,1,2023-10-23 23:07:03,,,436.0.0.35.101,en,us
Google Play,c4f34b3f-ecea-4445-8e4b-4e32c564e0e2,hany magdy,,Absolute bias towards Israel,1,0,2023-10-23 23:06:49,,,437.0.0.35.116,en,us
Google Play,9ea0983d-0651-4b1a-a06b-d50ca69cf61c,Ali Ben,,free pelistine,1,0,2023-10-23 23:06:45,,,436.0.0.35.101,en,us
Google Play,0d51c9f0-1058-4c6a-8990-a532385dc160,Khaled Tawfek,,Not fair.Ignorance of Palestinian rights.and absolute bias towards israel,1,0,2023-10-23 23:06:40,,,437.0.0.35.116,en,us
Google Play,ee4f1b00-2729-49a8-bef5-e599b39c4062,Nasser Tuwaijry,,Non balance policies,1,0,2023-10-23 23:06:37,,,437.0.0.35.116,en,us
Google Play,cae9eeb1-8d13-4f6e-99af-37fcc131ced0,Remi Elnashar,,No freedom for saying opinions ..,1,0,2023-10-23 23:06:30,,,436.0.0.35.101,en,us
Google Play,d888c8f6-75ec-489d-b8f2-1b0e93b0f0c4,mina,,awful,1,0,2023-10-23 23:06:29,,,433.0.0.31.111,en,us
Google Play,307f9b68-50ac-43a8-8d62-c6afdf9e65a9,nora abdelhady,,A racist who is biased toward Israel,1,1,2023-10-23 23:06:26,,,437.0.0.35.116,en,us
Google Play,0e483e8c-498c-4cb6-84b0-2bd25620a730,mostafa ahmed,,Absolute bias towards Israel,1,0,2023-10-23 23:06:26,,,436.0.0.35.101,en,us
Google Play,57910c0a-fd7f-4bdc-bc29-d2fa1bbbf904,Mohamed Badwy,,Your laws are very very bad and biased to real terrorists like Israel and USA.,1,0,2023-10-23 23:06:19,,,,en,us
Google Play,8ff5a3c6-b0e7-4298-b121-a8636334ab4c,Mobile 4,,"Telegram is better, Facebook has very bad support team, authentication system bots are brainless, randomly disable any account without any logic,no easy way to contact support team, and if gets connected, don't have logical answers, Developers don't have logi in their development, I think facebook is not paying them salary on time, so they don't give online payment options to all fb accounts and credit and debit cards automatically gets disable and many policies have no logic....",1,1,2023-10-23 23:06:17,,,431.0.0.30.108,en,us
Google Play,1905e6b2-0c88-4da5-a025-912b6d38b538,Âhmëd Älhûsāïñy,,يوجد ازدواجية في المعايير لا يوجد حرية تعبير غير محايد، ولا يتبنى الحقائق,1,0,2023-10-23 23:06:14,,,437.0.0.35.116,en,us
Google Play,1c68ed01-6e83-4afb-8196-2e5cef3949d7,Manar H,,Absolute bias towards Israel,1,0,2023-10-23 23:06:12,,,422.0.0.26.76,en,us
Google Play,8e2b3e80-c218-4703-9107-93927f752857,ferröö5 ferröö5,,التطبيق متحايز لعنف اسرائل ضد المدنيين,1,0,2023-10-23 23:05:49,,,437.0.0.35.116,en,us
Google Play,088fb25d-f1d6-428b-8fa5-95f7ecde9e2f,Mostafa Hamada,,زباله,1,0,2023-10-23 23:05:46,,,437.0.0.35.116,en,us
Google Play,82c5d361-1a72-4f41-9dfa-c71324ee6240,Doaa Mamdouh,,There is no freedom of speech,1,0,2023-10-23 23:05:44,,,437.0.0.35.116,en,us
Google Play,39d1c579-1e14-40ee-ae6e-76fdeb7d44a4,Zineb Sarhan,,زفت,1,0,2023-10-23 23:05:41,,,436.0.0.35.101,en,us
Google Play,c3fa54d8-c9fb-48f4-a523-4417e637a695,Dalia Abbas,,"They support Israel ,it is not fair and there is no democracy to express our opinions comfortably",1,0,2023-10-23 23:05:28,,,436.0.0.35.101,en,us
Google Play,42433c80-1ac6-4800-8eab-fa3522a16d4d,Amira Abdellatif,,Absolute bias towards israel,1,1,2023-10-23 23:05:21,,,437.0.0.35.116,en,us
Google Play,519ff10b-6a8b-4131-8fc7-e2963121aff9,Manal Aly,,Not honest and very poor,1,1,2023-10-23 23:05:19,,,43.0.0.29.147,en,us
Google Play,f80db857-d7c8-4d9e-8f0a-df2b6efb1d6d,Bradai Mohammed,,No free speech as Facebook saying it is 🥴 lies and lies ...,1,0,2023-10-23 23:05:05,,,433.0.0.31.111,en,us
Google Play,25bce6b7-d1fa-452f-84b0-fe0a626fbf93,hamid hamdy,,Tendentious,1,0,2023-10-23 23:05:03,,,436.0.0.35.101,en,us
Google Play,1221558f-0d56-4bb6-9085-6673537e5b35,Islam Atia,,لا يوجد حرية تعبير والتحكم في المحتوي,1,0,2023-10-23 23:04:32,,,437.0.0.35.116,en,us
Google Play,5cca31a5-228a-4a39-85c5-55a46cb37081,Eslam Ma7rous,,There is no freedom of expression...Long live Palestine and down with Israel,1,0,2023-10-23 23:04:24,,,437.0.0.35.116,en,us
Google Play,579a1de6-d4d4-4150-94d7-506f28e5242e,Htamy,,Absoult bias towards Israel,1,0,2023-10-23 23:04:20,,,433.0.0.31.111,en,us
Google Play,65a57dcf-a15c-470d-b206-ecde361f410a,Omnia Rayan,,no freedom of speech or democracy,1,0,2023-10-23 23:04:19,,,424.0.0.21.75,en,us
Google Play,d86c8d5f-7d1d-4dcf-aca2-62620dd2f231,Chad Nasser,,No freedom of speech!,1,0,2023-10-23 23:04:18,,,,en,us
Google Play,f3532dfa-b5c7-4f64-9ca9-c09633d45190,abubaker khider,,Absolute bias towards Israel,1,0,2023-10-23 23:04:15,,,410.0.0.26.115,en,us
Google Play,af41bb11-0342-4fc6-bf23-b458b9dc46d0,Said Ahmed Mohamed,,ليس هناك حريه تعبير,1,0,2023-10-23 23:04:12,,,437.0.0.35.116,en,us
Google Play,38a8e351-874c-4de4-abf7-4b258ce453b5,Asmaa Mamdouh,,Absolute bias towards Israel,1,0,2023-10-23 23:04:08,,,437.0.0.35.116,en,us
Google Play,99a447d2-0a34-4ce4-80be-4521a6603707,Zainab Jaafar,,Absolute bias towards israel,1,0,2023-10-23 23:04:08,,,437.0.0.35.116,en,us
Google Play,9ffb2ce5-448b-4e81-bd1a-d3ecbaf2e282,Mecky Legnashy,,Absolute bias towards Israel,1,0,2023-10-23 23:04:04,,,437.0.0.35.116,en,us
Google Play,3a0ce762-5a70-4c2e-b064-79a065891a56,Amira Sadek,,Absolute bias towards Israel,1,0,2023-10-23 23:03:40,,,437.0.0.35.116,en,us
Google Play,499e922a-e3cb-4dd1-aee0-86e85314d1bd,Nadeen Alor,,Absolute bias towards Israel,1,0,2023-10-23 23:03:29,,,437.0.0.35.116,en,us
Google Play,56cfcc96-a5be-46aa-807c-faf388a0eb21,Ahmed Essam,,"It removes the posts I post about certain cause, where the justice and freedom of my opinion?",1,0,2023-10-23 23:03:25,,,437.0.0.35.116,en,us
Google Play,1054129e-86be-4ee8-8a32-7c373e02afdc,Marwan Mohammed,,موقع انحيازي وعنصري ومعايير اخلاقية غير حيادية,1,1,2023-10-23 23:03:20,,,435.0.0.42.112,en,us
Google Play,4565f488-c763-44c0-81d7-20d3c45f4626,GHASSAN G,,🥱😴😴,1,0,2023-10-23 23:03:17,,,436.0.0.35.101,en,us
Google Play,34d2462b-7794-4a1d-9f1e-6f60a5cf429a,Naheel Herzallah,,Absolute bias towards lsrael😠😠😠😠😠,1,0,2023-10-23 23:03:12,,,437.0.0.35.116,en,us
Google Play,f1f4ec8c-dea1-476a-a158-cada7925fc4c,Soufiane Hatime,,Biased app. Double standards No free speech,1,0,2023-10-23 23:03:10,,,437.0.0.35.116,en,us
Google Play,dd4b9994-b73f-4045-ab95-bbbaadfc3a46,Afnan Alsous,,absolute bias towards Israel,1,1,2023-10-23 23:03:00,,,,en,us
Google Play,bab4c3f4-e75a-4a38-94f6-c6cbc0286278,Ahmed Almoaid,,Absolut bias towards Israel,1,1,2023-10-23 23:02:57,,,437.0.0.35.116,en,us
Google Play,c0d73892-d0f3-469b-8f37-605fb8da2f0a,Rahaf Shammaa,,Absolute bias towards Israel,1,1,2023-10-23 23:02:56,,,435.0.0.42.112,en,us
Google Play,1e70b00d-e040-404a-9808-f6b9910c752b,27mad Summer,,Khara...absolute bias towards Israel,1,1,2023-10-23 23:02:52,,,435.0.0.42.112,en,us
Google Play,0ef07bf6-537b-4e29-9be9-afe612d0e599,ali alsharafi,,Absolute bias towards Israel.,1,1,2023-10-23 23:02:19,,,436.0.0.35.101,en,us
Google Play,c34cf31a-49c6-4533-8dc3-66e158cea773,Thoulfekar Zalzali,,على زوكربيرغ إحترام حرية الآخرين,1,1,2023-10-23 23:02:15,,,436.0.0.35.101,en,us
Google Play,000197b9-347a-42a6-abad-89caf160a5ea,Sana Ullah,,"As a social media platform, Facebook should not take sides and show bias. It should allow people to express their views. FB should embrace freedom of speed and not restrict it. Let people decide and educate themselves and picksides if they wish.",1,1,2023-10-23 23:02:15,,,437.0.0.35.116,en,us
Google Play,a938ec4d-1b38-4f88-a375-fbd56226f6b7,Mo2mn Ahmed,,غير محايد وينحاز الى إسرائيل,1,0,2023-10-23 23:02:05,,,437.0.0.35.116,en,us
Google Play,9d8ce335-0e23-4931-874b-be8ee354bac4,Farouk Magdy,,There is no freedom,1,0,2023-10-23 23:02:03,,,436.0.0.35.101,en,us
Google Play,df022c60-7cc3-480c-8374-3e38ddec7064,Younis Al-wajeeh,,تطبيق عنصـــري متحيز,1,0,2023-10-23 23:01:56,,,436.0.0.35.101,en,us
Google Play,7474335a-2232-40b1-8dd6-375978cedd8f,s alkasbi,,التحيز المطلق لإسرائيل,1,0,2023-10-23 23:01:44,,,,en,us
Google Play,30d8ff57-5df5-4987-98db-03ccc74aca87,Ahmed Mamdouh,,Absolute bias for Israel !!,1,0,2023-10-23 23:01:34,,,437.0.0.35.116,en,us
Google Play,0b051c06-5c44-4fe2-b109-21ea13823658,Without Specific content,,Because this app becomes Absolute bias towards Israel.,1,0,2023-10-23 23:01:31,,,434.0.0.36.115,en,us
Google Play,ac8c7d6b-4f01-4e6f-9306-822077fec9b3,Mohamed Khalid,,It's biased towards terrorist state of Israel,1,0,2023-10-23 23:01:26,,,391.1.0.37.104,en,us
Google Play,bb551d86-d4b7-46b2-8d03-1196393342e5,s3ada goda,,لا يوجد حريه تعبير ويوجد ازدواجيه ف المعايير,1,0,2023-10-23 23:01:20,,,436.0.0.35.101,en,us
Google Play,4638e5f3-2f23-4fe9-9783-2b89f9592823,Abdul Rahman Merhi,,Absolute bias towards Israel,1,0,2023-10-23 23:01:09,,,436.0.0.35.101,en,us
Google Play,d7c5802f-354c-4647-971b-ea9d33e6a447,Jamal Amajoud,,Think about it ..,1,0,2023-10-23 23:01:08,,,229.0.0.35.117,en,us
Google Play,02df0586-471c-47af-9dd2-bfc0266fab79,samir hany,,"Because it is a non-neutral application, and does not have freedom of opinion",1,0,2023-10-23 23:01:04,,,,en,us
Google Play,75d2e539-0078-47ad-8537-8ce40ebfac1e,asmaa zakaria,,لا يوجد حرية تعبير,1,0,2023-10-23 23:01:01,,,,en,us
Google Play,bdd8879a-82e7-4275-be45-33a6cf7513d6,Eng Ezzat,,It doesn't work properly,1,0,2023-10-23 23:01:00,,,437.0.0.35.116,en,us
Google Play,d429ec61-9966-44e9-bee1-49f1a6c5c242,Ali Elkintar,,I would give zero star too because it's censoring the Palestinian genocide.,1,0,2023-10-23 23:00:38,,,437.0.0.35.116,en,us
Google Play,de4fde26-c208-401b-88ba-a14a9b6d1036,Mostafa Lasheen,,Absolute bias towards Israel,1,0,2023-10-23 23:00:36,,,436.0.0.35.101,en,us
Google Play,c16dc94a-6c0f-4b24-9137-e6fa962ceb4d,Ahmad Elbehwashy,,لا يوجد حريه تعبير عن الرأي يقيد كل ما اريد قوله هل تعتقد ان لك الحق في وضع يدك علي فمي,1,1,2023-10-23 23:00:30,,,437.0.0.35.116,en,us
Google Play,d6fa8e18-6cc8-43cb-9de7-d0605305a57f,Mohamed Kamal,,لا يوجد حرية رأي,1,0,2023-10-23 23:00:26,,,437.0.0.35.116,en,us
Google Play,7929349e-5d43-4803-9b42-647dc9a5a1b6,jasser el-sheikh,,Bad,1,1,2023-10-23 23:00:18,,,437.0.0.35.116,en,us
Google Play,2adc9dec-3311-4d37-8fb1-78b894963eb3,Dr. Faysal Gab Allah,,Unfair app,1,0,2023-10-23 23:00:10,,,435.0.0.42.112,en,us
Google Play,f36301e1-bc87-42c5-91d7-4f99845532f9,Khodor Rizk,,Double standards and no rights for justice nor freedom for expressing our opinions,1,0,2023-10-23 23:00:02,,,,en,us
Google Play,7f75d225-48bf-4eaf-ad40-f1a1fc86409d,Marwa Ismail,,We are not allowed to express our opinion with freedom..,1,0,2023-10-23 23:00:01,,,437.0.0.35.116,en,us
Google Play,e2fb0993-af7d-492e-8963-3e2a3309636a,red sea fishing,,Bad app no ethics,1,0,2023-10-23 22:59:55,,,437.0.0.35.116,en,us
Google Play,c3e555d7-f0ea-40cd-a8c3-48a4ca1c184f,fatma gamal elboshi (tmtoma),,Absolute bias towards Israel and Do not allow counter comments and individuals to be added to blog pages Their desire,1,0,2023-10-23 22:59:52,,,437.0.0.35.116,en,us
Google Play,13a18a5b-c1e2-45ad-9c64-d49a9ebee088,Rafia Suliman,,Biased.,1,0,2023-10-23 22:59:41,,,,en,us
Google Play,5462a4e1-49a8-40ad-9cb1-c66af3fc0754,shaima hamed,,Absolute bias toward Israel,1,0,2023-10-23 22:59:24,,,436.0.0.35.101,en,us
Google Play,918ea2dd-e91a-45da-8033-c419bff214b8,RUKAIA MAHMOUD,,There's no Free expression,1,0,2023-10-23 22:59:23,,,,en,us
Google Play,2f4c0de5-dfbd-490b-96fe-c4547bf03856,Amira Gamal,,There is no such a thing as free speech,1,1,2023-10-23 22:59:11,,,436.0.0.35.101,en,us
Google Play,0962f686-ac11-4e5c-b579-bb46365536f8,Fadell Debess,,متحيز,1,0,2023-10-23 22:59:08,,,436.0.0.35.101,en,us
Google Play,ba84ad96-185f-4262-960d-fdec236d250c,Cory Prusha,,Hey man I can't see the clock or battery% anymore,1,0,2023-10-23 22:59:03,,,437.0.0.35.116,en,us
Google Play,3bca9169-b3ae-41de-8919-ffc2f92f608e,mubashra bajari,,I hate this app,1,0,2023-10-23 22:59:01,,,266.0.0.64.124,en,us
Google Play,190d5357-877d-4c6f-acdb-d1bed2bb3267,Zainab Alalyaa,,There is no freedom to share my opinion,1,0,2023-10-23 22:58:39,,,,en,us
Google Play,13d3472a-cdbc-446e-9cd9-cac704c23a08,Wessam Mohammad,,Facebook is biased towards Israel and is oppressing the Palestinian people.,1,0,2023-10-23 22:58:31,,,437.0.0.35.116,en,us
Google Play,4097696b-25c4-435d-865d-2f79fa8d0d38,Aymen mino,,bad,1,0,2023-10-23 22:58:24,,,,en,us
Google Play,de1d5ee7-9408-4420-b4b9-571e2b80aef7,farress mostafa,,التطبيق متحيز للعنف إسرائيل,1,0,2023-10-23 22:58:23,,,434.0.0.36.115,en,us
Google Play,36ce4aa5-e17a-492d-995c-b90129ed3f0c,فتوحات التاریخ,,حریة التعبیر,1,0,2023-10-23 22:58:00,,,436.0.0.35.101,en,us
Google Play,0f64be1e-c7f6-4930-8b1a-aa99eeaa5145,mirvat m,,الانحياز الأعمى لاسرائيل,1,0,2023-10-23 22:58:00,,,437.0.0.35.116,en,us
Google Play,0e2622a7-f76b-413e-a42a-129013f374fc,Souhanda Mamdouh,,لا يسمح بحريه التعبير,1,0,2023-10-23 22:57:49,,,437.0.0.35.116,en,us
Google Play,7678d79b-29f3-4186-a94a-cbef4d8d025a,Pakinam Omar,,Absolute bias towards Israel,1,0,2023-10-23 22:57:43,,,436.0.0.35.101,en,us
