source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
Google Play,a8d08c29-0b05-44e8-8f8e-2b88ed8fe9ec,Yeseen Edali,,لا يحترم الرأي,1,0,2023-10-19 14:25:25,,,436.0.0.35.101,en,us
Google Play,b9a41e39-16ee-4346-9463-b4c6b17ba326,lis sza,,Recently anoyyed,1,0,2023-10-19 14:25:19,,,436.0.0.35.101,en,us
Google Play,c754dccb-d7c9-4f65-a771-b981b331c7c5,nada iman,,There is no equality in freedom of expression,1,0,2023-10-19 14:25:15,,,436.0.0.35.101,en,us
Google Play,00b720af-448e-4e97-b8fa-65ed274debda,zero comma,,Free speech my a**,1,0,2023-10-19 14:24:19,,,436.0.0.35.101,en,us
Google Play,06397c37-0923-46a5-97ea-7229f1d6dccc,Fares khaled,,🙂,1,0,2023-10-19 14:24:12,,,436.0.0.35.101,en,us
Google Play,326346f8-50e5-4682-aa72-ed9dc390d6e9,Mrs. AM,,Double standards,1,0,2023-10-19 14:23:46,,,436.0.0.35.101,en,us
Google Play,bdf13e67-c022-4816-8110-31cd1ecb4c79,Abdul Rehman,,Poor app results,1,0,2023-10-19 14:23:36,,,435.0.0.42.112,en,us
Google Play,8f2be084-4568-449e-874c-86b525bdfba2,Mohid Aurangzeb,,This platform is sporting the terrorist Israel and block the Phalestine page,1,1,2023-10-19 14:23:35,,,436.0.0.35.101,en,us
Google Play,193848e9-419f-4888-8c99-3a75e7a9251d,Belhout Makhlouf,,Bad application,1,0,2023-10-19 14:23:34,,,436.0.0.35.101,en,us
Google Play,169fa37e-0943-4d44-b232-90dba8cb1dd1,Syarifah Yusof,,Worse,1,0,2023-10-19 14:23:28,,,434.0.0.36.115,en,us
Google Play,37d5825d-0f5a-4656-a05b-1ca8c92e6a44,Dilawar Khan Ak6841,,It's support Israel which is not correct kindly play free and fair role,1,0,2023-10-19 14:23:22,,,,en,us
Google Play,ff7ef26c-5be2-426e-9647-14bb7532767b,Omar Adel,,Bad bad very bad,1,0,2023-10-19 14:23:16,,,,en,us
Google Play,d93d2a0f-408f-49b6-8b07-530b8ad38643,Nahed,,سئ,1,0,2023-10-19 14:22:40,,,,en,us
Google Play,6a445007-4566-44b6-8e4a-97b02a7dab1c,Ayam Al Shaheen,,Very bad 😞,1,0,2023-10-19 14:21:52,,,436.0.0.35.101,en,us
Google Play,c42cb799-10e2-49a6-ad7f-42a1ebe3ada0,Muhammad Putra Abdullah Muhammad Putra Abdullah,,Not good,1,0,2023-10-19 14:21:12,,,,en,us
Google Play,d4e91bb8-08be-4643-bf7b-d333e38b2701,moke moke,,عنصري,1,0,2023-10-19 14:21:01,,,436.0.0.35.101,en,us
Google Play,d05d8304-2b21-4f65-b455-42d22b275492,azza abdulwahed,,تفي ع الفية الناتلة,1,0,2023-10-19 14:20:59,,,434.0.0.36.115,en,us
Google Play,936855a1-afa8-48d2-8246-d47a95258a86,Areeg Sobhy,,قمع الحريات وازدواجية المعايير,1,0,2023-10-19 14:20:42,,,436.0.0.35.101,en,us
Google Play,3bb664e0-1582-4e81-9a5e-86a3ba879081,Naeil Hattoum,,لا يوجد حرية تعبير بالاضافه الى العنصريه,1,0,2023-10-19 14:20:24,,,361.0.0.39.115,en,us
Google Play,283a7702-0df3-4a36-b7d0-a05d98d470a6,Rachid masaoudy (RM),,مضيعه للوقت والجهد,1,0,2023-10-19 14:20:10,,,,en,us
Google Play,e69972ef-59f3-45e6-950d-5286d81991ad,marwa moussaoui,,Faux application,1,0,2023-10-19 14:19:58,,,436.0.0.35.101,en,us
Google Play,2ac7d240-14eb-41b4-b29d-f1109293b3b0,Rasha Kareem,,Bad ans racist سيء وعنصري وضد سياسة الشعوب غير منصف أبداا,1,0,2023-10-19 14:19:49,,,436.0.0.35.101,en,us
Google Play,e97c4d97-c150-4ef8-9007-8c84d9d19e08,Salma Afr,,I can't give my opinion in the political things,1,0,2023-10-19 14:19:29,,,356.0.0.28.112,en,us
Google Play,65e8d1bc-930f-472e-8b2f-0ecc703a431e,ayoub lazreg,,So bad,1,0,2023-10-19 14:18:55,,,435.0.0.42.112,en,us
Google Play,086f520f-00c4-43d6-9a14-adf7a917f592,hanan mian,,it is very bad because its very lawless app and against human rights,1,0,2023-10-19 14:18:45,,,,en,us
Google Play,abcc975c-3da7-4ca0-86d6-b36b006db10a,Soufiane Alwoukieh,,This is bad job,1,0,2023-10-19 14:18:11,,,435.0.0.42.112,en,us
Google Play,12d15a6c-0f22-4702-80af-7977186f9a44,Basmala Nasr,,FREE PALESTIN🇯🇴,1,0,2023-10-19 14:18:10,,,436.0.0.35.101,en,us
Google Play,48ebe9df-3a21-4361-b654-1004f4ce91dc,Ouma .J,,It chooses money over anything else,1,0,2023-10-19 14:18:09,,,,en,us
Google Play,128bb22d-adfb-4a8f-86af-f3f325841203,Anwar El khanchoufi,,سيئ جدا,1,0,2023-10-19 14:18:06,,,436.0.0.35.101,en,us
Google Play,68a5d53f-93f3-4473-9159-32e9539cc842,Ahmed Aloui,,Very bad app need more work on it like stopping the fake news and defending children killera,1,0,2023-10-19 14:17:56,,,,en,us
Google Play,6f232b42-5402-4254-aca6-5ef902a335de,Abdou Mout,,Againment with Israel against Palestine. Forbid and block all post About freedom and human rights.,1,0,2023-10-19 14:17:39,,,436.0.0.35.101,en,us
Google Play,2b3eb7d7-7072-46a5-b103-2a55b45d8a3c,Sami Krishna,,added full,1,0,2023-10-19 14:17:32,,,436.0.0.35.101,en,us
Google Play,ac721268-35fe-4b59-a637-a925d9a971da,Adou Allah Eissa,,بسبب عدم دعم المنصه ل حريه التعبير و الانحياز ل طرف علي حساب طرف اخر,1,0,2023-10-19 14:17:15,,,433.0.0.31.111,en,us
Google Play,2509af3e-2de2-482f-a5f8-3759892ab487,Kadm alrubayi,,"An application and platform that supports lies, murder, and injustice and does not convey the truth",1,0,2023-10-19 14:17:11,,,436.0.0.35.101,en,us
Google Play,6423603d-87d6-4bbb-9cf1-36561a38680d,سلسبيل احمد هويدي,,No freedom of speech,1,0,2023-10-19 14:16:53,,,436.0.0.35.101,en,us
Google Play,f05f41e4-a0d3-49b8-9532-0641a6c1ac04,azman yahya,,Bias to palestine Aligned to israel zionis,1,0,2023-10-19 14:16:49,,,436.0.0.35.101,en,us
Google Play,dd622933-a85e-4ce7-b151-0748d28f1555,ghassen ben makhlouf,,Censoring and giving facke news,1,0,2023-10-19 14:16:49,,,436.0.0.35.101,en,us
Google Play,22a649e6-fd0e-4cc4-bc56-d3f7212e4353,Gulzar Tajik,,Very poor application,1,0,2023-10-19 14:16:42,,,434.0.0.36.115,en,us
Google Play,70006246-b768-4ddc-baea-a97a55a63662,Arwa Mohammed,,Bad,1,0,2023-10-19 14:16:39,,,436.0.0.35.101,en,us
Google Play,b47a7150-29c0-440f-ab7e-9b927a39ebcb,Belal Khatib,,Worse app ever.,1,0,2023-10-19 14:16:24,,,436.0.0.35.101,en,us
Google Play,90a0bdf3-b506-4e6f-bb68-aacf86f08840,Maysam Azawi,,It's a social media made for everyone. Stop deleting what you don't like. That's cringe,1,0,2023-10-19 14:16:23,,,,en,us
Google Play,0553067a-4812-401f-bdcd-ae94eaccb6c0,Mohsan Love,,Nawaz palesi,1,0,2023-10-19 14:16:12,,,434.0.0.36.115,en,us
Google Play,3af1f506-a91e-4d89-86e9-8f3d9a9b2a01,MOHAMED ASAAD,,عنصري,1,0,2023-10-19 14:15:48,,,436.0.0.35.101,en,us
Google Play,e634a3ce-ea5a-4434-9798-2a576746eb11,Aghagul Wafa,,Me si Idi,1,0,2023-10-19 14:15:47,,,436.0.0.35.101,en,us
Google Play,4b009498-394c-43b3-84be-ba8855a0dd2a,Hallouma Jbeli,,👎👎,1,0,2023-10-19 14:15:47,,,436.0.0.35.101,en,us
Google Play,47d6ace3-8705-4efc-a52f-23e7141425be,Alam Sab,,"Biased on freedom of speech, Biased on Posting content about brutality and terrorism done in Palestine by Zionist",1,0,2023-10-19 14:15:41,,,435.0.0.42.112,en,us
Google Play,1ee4904c-f22d-4a85-bde9-48366d11a0d4,Marwan Smouni,,Bad,1,0,2023-10-19 14:15:34,,,,en,us
Google Play,b07ffa7a-b73d-47d7-a456-640f3d6a4d9a,Hossam,,‎#FreePalaestine,1,0,2023-10-19 14:15:01,,,436.0.0.35.101,en,us
Google Play,23cfed8d-53ee-46a9-bf9d-a8b4288159a8,anguo anzu,,Participated in war crimes and the slaughtering of thousands of children .. we will never forget the pure souls in ahli hospital airstrike,1,0,2023-10-19 14:15:00,,,436.0.0.35.101,en,us
Google Play,c4d3d987-04d4-46a7-ba36-8fc8e7c815f3,Yosra Mahfoudhi,,This is a racist app,1,0,2023-10-19 14:14:41,,,436.0.0.35.101,en,us
Google Play,dc3ce295-8140-4d92-8061-604039aecb9a,Str Books,,Null,1,0,2023-10-19 14:14:39,,,436.0.0.35.101,en,us
Google Play,a6273d72-e813-4fd3-b423-a3938faf4c4a,raouf cherire,,Aucune liberté d'expression,1,0,2023-10-19 14:14:31,,,389.0.0.42.111,en,us
Google Play,d0697685-76b0-4bfd-995b-39bbae4c387e,Lolo Hoho,,so bad,1,0,2023-10-19 14:14:06,,,436.0.0.35.101,en,us
Google Play,bd79e66e-f826-4aa5-a0d1-33b722ab1a28,Mad Max,,no freedom of speech.,1,0,2023-10-19 14:14:05,,,436.0.0.35.101,en,us
Google Play,47426d54-fc6b-4a34-a527-9fdebcf21cc9,mohamed salah,,Free plshtin🇯🇴🇯🇴🇯🇴🇯🇴🇯🇴🇯🇴,1,0,2023-10-19 14:13:50,,,436.0.0.35.101,en,us
Google Play,9fd27e74-7285-405d-a1d3-1f1edeca89d7,ELHOUCINE ELHAMDAOUI,,Bad,1,0,2023-10-19 14:13:44,,,,en,us
Google Play,b567dd89-6fcd-483b-b0ea-dfea63868e7a,haithem assoudi,,Very bad,1,0,2023-10-19 14:13:37,,,,en,us
Google Play,da40a16b-1797-48a1-926a-1bc4831ea220,Rami Pablo,,لا يوجد حرية تعبير 🤐,1,0,2023-10-19 14:13:32,,,,en,us
Google Play,8904becf-e31b-41b2-a561-1341f81cc7b1,Ahmad Kabiel,,poor,1,0,2023-10-19 14:13:32,,,436.0.0.35.101,en,us
Google Play,71939965-05cc-4524-8d87-f5d743274f98,Bouchra Ghanem,,Bad application,1,0,2023-10-19 14:13:26,,,,en,us
Google Play,081866d6-a7d3-4511-99b7-1e9b2d0e3f94,Fatiha Issaoui,,A terrible app that prevents freedom of speech and bans correct information.,1,0,2023-10-19 14:13:22,,,,en,us
Google Play,d2dd603f-2750-478c-964c-fd16788988b5,Basset1 Brahimi1,,تطبيق عنصري ولا توجد حرية التعبير,1,0,2023-10-19 14:13:12,,,436.0.0.35.101,en,us
Google Play,addaedaa-4996-4cfc-bf6c-4ac4140d7abb,ahmed bakry,,حيازي وغير داعم الصحيح,1,1,2023-10-19 14:12:54,,,436.0.0.35.101,en,us
Google Play,ba3fec92-914d-42c0-bd9e-385e1b1ab256,md tuhin,,নাইচ,1,0,2023-10-19 14:12:51,,,436.0.0.35.101,en,us
Google Play,0ed80769-2436-437c-85c6-04f8bd028959,Slimane Benejddou,,Horrible app,1,0,2023-10-19 14:12:48,,,436.0.0.35.101,en,us
Google Play,42c17134-52a0-4408-a8d0-38d120986d47,abd_alrahman,,Its not good,1,0,2023-10-19 14:12:47,,,436.0.0.35.101,en,us
Google Play,b1f6672d-59c4-4b70-a1a6-2644d696dfc4,Mina Nina,,There is no freedom of expression. We were blocked and blocked when giving our opinion,1,1,2023-10-19 14:12:29,,,436.0.0.35.101,en,us
Google Play,a71cd96d-37e6-4b07-8a03-0d187b9591d1,Abdel Jalil,,أدين و أرفض سياسة الفايسبوك المنحازة ضد الشعب الفلسطيني. I condemn and reject the Facebook policy of bias against the Palestinian people.,1,1,2023-10-19 14:12:08,,,436.0.0.35.101,en,us
Google Play,4671bc49-737e-4784-81b4-f8c55199260c,Mohamed Essam Khalil,,Double standards,1,1,2023-10-19 14:12:05,,,436.0.0.35.101,en,us
Google Play,6f660775-f670-4ed1-9dbb-5c604c63d53e,k69 __,,لعنة الله عليكم,1,0,2023-10-19 14:12:03,,,,en,us
Google Play,320369ca-6543-4896-a79a-4036f41b299b,BROOK!,,حرية تعبير!!!!,1,0,2023-10-19 14:11:47,,,436.0.0.35.101,en,us
Google Play,b6953580-b64d-4bad-a6e7-5f53ab7b5724,Yassine Ferjani,,Very bad in term of liberty of expression,1,0,2023-10-19 14:11:36,,,436.0.0.35.101,en,us
Google Play,82eba6a3-c2d9-480f-ad9f-bcbeaacb5372,Driss Bejaoui,,No freedom of opinion,1,1,2023-10-19 14:11:20,,,436.0.0.35.101,en,us
Google Play,e7acaf86-88ac-48b0-9179-7bce62c346df,Felhi Taher,,ليس هناك حرية تعبير,1,1,2023-10-19 14:11:20,,,436.0.0.35.101,en,us
Google Play,17cfeac7-08a7-4d87-ad69-63d42030c0f8,karim khadraoui,,Boring as hell,1,0,2023-10-19 14:10:58,,,405.0.0.23.72,en,us
Google Play,27a4110e-d9ab-424e-89f4-40f2a98674a3,mohamed bendada,,Bad,1,0,2023-10-19 14:10:50,,,436.0.0.35.101,en,us
Google Play,38890623-7519-404b-94c5-e39b60cd22b4,Abdulla Albarboori,,No freedom of speech,1,1,2023-10-19 14:10:08,,,435.0.0.42.112,en,us
Google Play,f6c6ef16-831a-4779-85c0-63bc4c8cbdbd,Soumia Amrouche,,There's no freedom of speech,1,1,2023-10-19 14:10:02,,,436.0.0.35.101,en,us
Google Play,54399904-7e0a-4f29-8ccb-2cc58f535b1d,iyed Kadri,,Baaaaaad,1,0,2023-10-19 14:09:59,,,436.0.0.35.101,en,us
Google Play,87ee4118-6275-4aae-b53c-62e037e9e181,_CuzImNoob _,,Shi!!y app,1,0,2023-10-19 14:09:40,,,436.0.0.35.101,en,us
Google Play,2a6e47da-f48d-4077-934a-71244c2dc02f,Aalaa Gamal,,Bad experience as Facebook hides the real life,1,2,2023-10-19 14:09:31,,,436.0.0.35.101,en,us
Google Play,ce5cea72-17b5-43f7-828e-8a3aead4862b,Majid Majeed,,You don't allow the freedom of speech as long as it is against your view double standard platform what are you guy's doing is disgusting.#i stand with Gaza Palestine.,1,1,2023-10-19 14:09:31,,,436.0.0.35.101,en,us
Google Play,f795daf8-c7bc-4a02-be83-bc85084992dd,out to see,,Free Palestine Our opinion is not for remove Restricting freedom,1,1,2023-10-19 14:09:22,,,436.0.0.35.101,en,us
Google Play,2152bb69-e052-4d81-982f-6517455818da,Retag Sherif helmy,,This app working to hide the reality,1,1,2023-10-19 14:09:07,,,370.0.0.23.112,en,us
Google Play,6fded1ec-53a0-487c-9892-74ef42907b6f,Majdi El-swiah,,Double standards,1,1,2023-10-19 14:09:02,,,436.0.0.35.101,en,us
Google Play,3659645f-17c7-4dce-90b2-4b0034ed2b57,Salma Ben Lebssir,,Not good,1,0,2023-10-19 14:09:02,,,,en,us
Google Play,fdbb9bb9-a7da-41da-a7fc-da6337efaa69,Pepo Pepo,,bad,1,0,2023-10-19 14:08:39,,,436.0.0.35.101,en,us
Google Play,00b8994c-b751-45fd-b128-e8a0edc1dd20,Mohammed Dragoo,,facebook policy is dirty,1,1,2023-10-19 14:08:33,,,436.0.0.35.101,en,us
Google Play,42aad226-a6bc-4467-b126-a224a7f34759,hassan nader,,مؤرف,1,0,2023-10-19 14:08:32,,,436.0.0.35.101,en,us
Google Play,3c765c8b-0c38-4343-9cb3-25821226c9d3,Mireille Yadi,,It's a controlled platform that supports individual thinking.,1,1,2023-10-19 14:08:06,,,436.0.0.35.101,en,us
Google Play,50e908f6-ab2c-4081-b00f-0e0abbb19fe3,Lokmen DJO,,Bad,1,0,2023-10-19 14:07:43,,,436.0.0.35.101,en,us
Google Play,73728f3c-f9eb-4c82-a2d4-4a5fd5fc5d78,nawres boulila,,No freedom of speech!! Stop censorship.,1,1,2023-10-19 14:07:41,,,436.0.0.35.101,en,us
Google Play,ac351dfa-3018-44ba-a01a-2e12d0960f6f,samra ali,,No discrimination in humanity!,1,1,2023-10-19 14:07:39,,,436.0.0.35.101,en,us
Google Play,478a27a3-fdb7-4473-87d8-8b87f5422a74,Fatima Rafik,,It's not good for privacy . I don't like that it suggests friendship for others...,1,0,2023-10-19 14:07:27,,,436.0.0.35.101,en,us
Google Play,b3af3daf-35ad-4f53-acef-94eb54716398,Hanan Hamdy,,👎👎,1,0,2023-10-19 14:07:26,,,436.0.0.35.101,en,us
Google Play,6b006192-8f12-45ff-bc30-7e893028e798,Syeda Sadia,,"dont wanna talk about anything.. it’s just irritating, too many ads and many more reasons.",1,0,2023-10-19 14:07:20,,,426.0.0.26.50,en,us
Google Play,1ddd38bf-3386-41d9-8b6b-4520685b4761,خالد الميلودي,,Where is freedom of expression,1,1,2023-10-19 14:06:56,,,436.0.0.35.101,en,us
Google Play,bfd19062-5647-4161-b964-49349ef354ba,Mahmoud Darwesh,,They are suporting the Terrorism it self,1,1,2023-10-19 14:06:03,,,436.0.0.35.101,en,us
Google Play,5edec7f6-bbf8-4b62-bc33-9805c2937bb9,Dáinsleif The Bough Keeper,,"FACEBOOK TEAM, PLEASE FIX YOUR BUGS",1,0,2023-10-19 14:05:59,,,435.0.0.42.112,en,us
Google Play,4b8fc94d-46c1-4f63-8589-c927098c23fb,Abdurrahman Etounsi,,Double standard,1,1,2023-10-19 14:05:52,,,436.0.0.35.101,en,us
Google Play,0600b9bc-6f98-4915-ae47-f08ce1f8dbde,Nesrine Sel,,I can't express my opinion honestly,1,1,2023-10-19 14:05:26,,,430.0.0.23.113,en,us
